Q2	x	z	ALL_lower	ALL	ALL_upper
1.866900000000000091e+03	1.000000000000000048e-04	6.999999999999999556e-01	-4.334099999999999585e-03	-1.195799999999999901e-03	-1.100099999999999987e-04
3.319900000000000091e+03	1.000000000000000048e-04	6.999999999999999556e-01	-3.923199999999999951e-03	-1.139100000000000095e-03	-1.154299999999999977e-04
5.903800000000000182e+03	1.000000000000000048e-04	6.999999999999999556e-01	-3.715899999999999846e-03	-1.084899999999999970e-03	-1.193500000000000008e-04
1.000000000000000000e+00	1.000000000000000048e-04	7.500000000000000000e-01	-1.219600000000000024e-02	-6.297800000000000099e-03	-2.434799999999999985e-03
1.049900000000000055e+00	1.000000000000000048e-04	7.500000000000000000e-01	-1.163299999999999924e-02	-5.999899999999999851e-03	-2.137700000000000190e-03
1.866900000000000004e+00	1.000000000000000048e-04	7.500000000000000000e-01	-7.357400000000000051e-03	-3.399600000000000018e-03	-9.808099999999999284e-04
3.319900000000000073e+00	1.000000000000000048e-04	7.500000000000000000e-01	-6.289300000000000272e-03	-3.054299999999999810e-03	-4.987499999999999529e-04
5.903800000000000381e+00	1.000000000000000048e-04	7.500000000000000000e-01	-5.270900000000000238e-03	-2.806299999999999854e-03	2.276400000000000092e-04
1.049900000000000055e+01	1.000000000000000048e-04	7.500000000000000000e-01	-4.710800000000000230e-03	-2.391599999999999802e-03	1.687699999999999986e-04
1.866900000000000048e+01	1.000000000000000048e-04	7.500000000000000000e-01	-4.902799999999999693e-03	-2.198799999999999887e-03	1.146199999999999970e-04
3.319899999999999807e+01	1.000000000000000048e-04	7.500000000000000000e-01	-4.868700000000000111e-03	-1.927099999999999950e-03	7.353200000000000003e-05
5.903799999999999670e+01	1.000000000000000048e-04	7.500000000000000000e-01	-4.928400000000000315e-03	-1.761399999999999988e-03	4.109099999999999672e-05
1.049899999999999949e+02	1.000000000000000048e-04	7.500000000000000000e-01	-4.941000000000000079e-03	-1.625200000000000039e-03	1.469100000000000046e-05
1.866899999999999977e+02	1.000000000000000048e-04	7.500000000000000000e-01	-4.927299999999999909e-03	-1.510300000000000011e-03	-6.572799999999999987e-06
3.319900000000000091e+02	1.000000000000000048e-04	7.500000000000000000e-01	-4.895199999999999725e-03	-1.414799999999999912e-03	-2.327899999999999853e-05
5.903799999999999955e+02	1.000000000000000048e-04	7.500000000000000000e-01	-4.853399999999999902e-03	-1.238600000000000074e-03	-3.657399999999999914e-05
1.049900000000000091e+03	1.000000000000000048e-04	7.500000000000000000e-01	-4.805300000000000196e-03	-1.086399999999999953e-03	-4.699000000000000242e-05
1.866900000000000091e+03	1.000000000000000048e-04	7.500000000000000000e-01	-4.400499999999999898e-03	-1.029600000000000090e-03	-5.504799999999999879e-05
3.319900000000000091e+03	1.000000000000000048e-04	7.500000000000000000e-01	-3.972999999999999969e-03	-9.800099999999999090e-04	-6.118500000000000457e-05
5.903800000000000182e+03	1.000000000000000048e-04	7.500000000000000000e-01	-3.610100000000000201e-03	-9.370300000000000460e-04	-6.585499999999999883e-05
1.000000000000000000e+00	1.000000000000000048e-04	8.000000000000000444e-01	-1.089399999999999917e-02	-5.350699999999999901e-03	-1.520400000000000093e-03
1.049900000000000055e+00	1.000000000000000048e-04	8.000000000000000444e-01	-1.039699999999999999e-02	-5.080499999999999947e-03	-1.386999999999999995e-03
1.866900000000000004e+00	1.000000000000000048e-04	8.000000000000000444e-01	-6.427800000000000007e-03	-2.985699999999999986e-03	-4.174700000000000264e-04
3.319900000000000073e+00	1.000000000000000048e-04	8.000000000000000444e-01	-5.144899999999999994e-03	-2.368799999999999899e-03	3.392399999999999843e-04
5.903800000000000381e+00	1.000000000000000048e-04	8.000000000000000444e-01	-4.529899999999999899e-03	-2.063600000000000070e-03	3.056199999999999911e-04
1.049900000000000055e+01	1.000000000000000048e-04	8.000000000000000444e-01	-4.803299999999999931e-03	-1.874699999999999978e-03	2.526599999999999831e-04
1.866900000000000048e+01	1.000000000000000048e-04	8.000000000000000444e-01	-4.774999999999999731e-03	-1.611999999999999935e-03	2.001700000000000029e-04
3.319899999999999807e+01	1.000000000000000048e-04	8.000000000000000444e-01	-4.886399999999999945e-03	-1.456000000000000046e-03	1.597000000000000058e-04
5.903799999999999670e+01	1.000000000000000048e-04	8.000000000000000444e-01	-4.933800000000000338e-03	-1.333600000000000107e-03	1.264899999999999900e-04
1.049899999999999949e+02	1.000000000000000048e-04	8.000000000000000444e-01	-4.939899999999999673e-03	-1.181200000000000088e-03	9.861600000000000585e-05
1.866899999999999977e+02	1.000000000000000048e-04	8.000000000000000444e-01	-4.917399999999999723e-03	-1.015700000000000023e-03	7.587799999999999417e-05
3.319900000000000091e+02	1.000000000000000048e-04	8.000000000000000444e-01	-4.882100000000000328e-03	-9.475399999999999708e-04	5.678799999999999907e-05
5.903799999999999955e+02	1.000000000000000048e-04	8.000000000000000444e-01	-4.837400000000000380e-03	-8.896000000000000478e-04	9.400199999999999886e-05
1.049900000000000091e+03	1.000000000000000048e-04	8.000000000000000444e-01	-4.788200000000000268e-03	-8.405900000000000004e-04	1.244999999999999904e-04
1.866900000000000091e+03	1.000000000000000048e-04	8.000000000000000444e-01	-4.471400000000000374e-03	-7.984599999999999684e-04	1.232799999999999987e-04
3.319900000000000091e+03	1.000000000000000048e-04	8.000000000000000444e-01	-4.029699999999999775e-03	-7.617099999999999696e-04	1.114799999999999965e-04
5.903800000000000182e+03	1.000000000000000048e-04	8.000000000000000444e-01	-3.652100000000000138e-03	-7.297999999999999583e-04	1.014900000000000058e-04
1.000000000000000000e+00	1.333499999999999887e-04	2.000000000000000111e-01	-1.258899999999999950e-02	-5.721999999999999656e-03	-2.559000000000000077e-03
1.049900000000000055e+00	1.333499999999999887e-04	2.000000000000000111e-01	-1.205299999999999948e-02	-5.438300000000000078e-03	-2.453599999999999792e-03
1.866900000000000004e+00	1.333499999999999887e-04	2.000000000000000111e-01	-7.979299999999999934e-03	-3.336299999999999943e-03	-2.025299999999999843e-03
3.319900000000000073e+00	1.333499999999999887e-04	2.000000000000000111e-01	-7.003099999999999950e-03	-3.196899999999999915e-03	-2.344000000000000055e-04
5.903800000000000381e+00	1.333499999999999887e-04	2.000000000000000111e-01	-6.078000000000000069e-03	-3.138399999999999957e-03	-1.473000000000000025e-04
1.049900000000000055e+01	1.333499999999999887e-04	2.000000000000000111e-01	-5.092799999999999758e-03	-2.762899999999999991e-03	-2.133699999999999985e-04
1.866900000000000048e+01	1.333499999999999887e-04	2.000000000000000111e-01	-5.325100000000000146e-03	-2.354800000000000209e-03	-2.628600000000000142e-04
3.319899999999999807e+01	1.333499999999999887e-04	2.000000000000000111e-01	-5.469800000000000356e-03	-2.047600000000000114e-03	-2.968900000000000120e-04
5.903799999999999670e+01	1.333499999999999887e-04	2.000000000000000111e-01	-5.441200000000000203e-03	-1.812100000000000082e-03	-3.217200000000000029e-04
1.049899999999999949e+02	1.333499999999999887e-04	2.000000000000000111e-01	-5.221800000000000400e-03	-1.697500000000000007e-03	-3.394399999999999891e-04
1.866899999999999977e+02	1.333499999999999887e-04	2.000000000000000111e-01	-5.026100000000000359e-03	-1.611999999999999935e-03	-3.513599999999999970e-04
3.319900000000000091e+02	1.333499999999999887e-04	2.000000000000000111e-01	-4.854400000000000034e-03	-1.534999999999999906e-03	-3.596100000000000078e-04
5.903799999999999955e+02	1.333499999999999887e-04	2.000000000000000111e-01	-4.761099999999999881e-03	-1.468200000000000017e-03	-3.643799999999999773e-04
1.049900000000000091e+03	1.333499999999999887e-04	2.000000000000000111e-01	-4.751000000000000015e-03	-1.410500000000000078e-03	-3.670999999999999784e-04
1.866900000000000091e+03	1.333499999999999887e-04	2.000000000000000111e-01	-4.734499999999999993e-03	-1.359699999999999928e-03	-3.682800000000000179e-04
3.319900000000000091e+03	1.333499999999999887e-04	2.000000000000000111e-01	-4.715200000000000120e-03	-1.314700000000000027e-03	-3.677700000000000110e-04
5.903800000000000182e+03	1.333499999999999887e-04	2.000000000000000111e-01	-4.692700000000000170e-03	-1.274200000000000072e-03	-3.662000000000000107e-04
1.000000000000000000e+00	1.333499999999999887e-04	2.500000000000000000e-01	-1.406899999999999991e-02	-6.337999999999999884e-03	-2.709200000000000150e-03
1.049900000000000055e+00	1.333499999999999887e-04	2.500000000000000000e-01	-1.342100000000000064e-02	-6.003099999999999929e-03	-2.734299999999999838e-03
1.866900000000000004e+00	1.333499999999999887e-04	2.500000000000000000e-01	-8.589400000000000507e-03	-3.856800000000000072e-03	-2.076300000000000107e-03
3.319900000000000073e+00	1.333499999999999887e-04	2.500000000000000000e-01	-7.389399999999999961e-03	-3.542500000000000076e-03	-6.563400000000000484e-04
5.903800000000000381e+00	1.333499999999999887e-04	2.500000000000000000e-01	-6.575300000000000068e-03	-3.133400000000000161e-03	-1.061199999999999936e-04
1.049900000000000055e+01	1.333499999999999887e-04	2.500000000000000000e-01	-5.380499999999999866e-03	-2.953700000000000075e-03	-1.738400000000000026e-04
1.866900000000000048e+01	1.333499999999999887e-04	2.500000000000000000e-01	-5.373099999999999578e-03	-2.501600000000000091e-03	-2.256799999999999941e-04
3.319899999999999807e+01	1.333499999999999887e-04	2.500000000000000000e-01	-5.534100000000000130e-03	-2.162600000000000199e-03	-2.617900000000000262e-04
5.903799999999999670e+01	1.333499999999999887e-04	2.500000000000000000e-01	-5.556300000000000128e-03	-1.978399999999999950e-03	-2.872099999999999827e-04
1.049899999999999949e+02	1.333499999999999887e-04	2.500000000000000000e-01	-5.319400000000000170e-03	-1.838299999999999960e-03	-3.062900000000000236e-04
1.866899999999999977e+02	1.333499999999999887e-04	2.500000000000000000e-01	-5.109800000000000279e-03	-1.695300000000000062e-03	-3.200899999999999796e-04
3.319900000000000091e+02	1.333499999999999887e-04	2.500000000000000000e-01	-4.927199999999999636e-03	-1.607700000000000101e-03	-3.292899999999999864e-04
5.903799999999999955e+02	1.333499999999999887e-04	2.500000000000000000e-01	-4.765700000000000318e-03	-1.531999999999999942e-03	-3.352300000000000006e-04
1.049900000000000091e+03	1.333499999999999887e-04	2.500000000000000000e-01	-4.753000000000000280e-03	-1.466899999999999931e-03	-3.385800000000000008e-04
1.866900000000000091e+03	1.333499999999999887e-04	2.500000000000000000e-01	-4.735399999999999852e-03	-1.410100000000000069e-03	-3.404300000000000186e-04
3.319900000000000091e+03	1.333499999999999887e-04	2.500000000000000000e-01	-4.715200000000000120e-03	-1.360199999999999994e-03	-3.405300000000000210e-04
5.903800000000000182e+03	1.333499999999999887e-04	2.500000000000000000e-01	-4.691100000000000131e-03	-1.315399999999999989e-03	-3.395499999999999864e-04
1.000000000000000000e+00	1.333499999999999887e-04	2.999999999999999889e-01	-1.465699999999999989e-02	-6.546399999999999962e-03	-3.056399999999999915e-03
1.049900000000000055e+00	1.333499999999999887e-04	2.999999999999999889e-01	-1.395599999999999966e-02	-6.185300000000000346e-03	-3.057199999999999935e-03
1.866900000000000004e+00	1.333499999999999887e-04	2.999999999999999889e-01	-8.768200000000000299e-03	-3.892500000000000127e-03	-2.013700000000000212e-03
3.319900000000000073e+00	1.333499999999999887e-04	2.999999999999999889e-01	-7.492399999999999755e-03	-3.580999999999999982e-03	-7.403200000000000405e-04
5.903800000000000381e+00	1.333499999999999887e-04	2.999999999999999889e-01	-6.689600000000000407e-03	-3.072699999999999824e-03	-4.654100000000000045e-05
1.049900000000000055e+01	1.333499999999999887e-04	2.999999999999999889e-01	-5.467299999999999591e-03	-2.975999999999999913e-03	-1.189899999999999975e-04
1.866900000000000048e+01	1.333499999999999887e-04	2.999999999999999889e-01	-5.425000000000000135e-03	-2.515400000000000101e-03	-1.747800000000000037e-04
3.319899999999999807e+01	1.333499999999999887e-04	2.999999999999999889e-01	-5.576300000000000180e-03	-2.232800000000000062e-03	-2.143500000000000060e-04
5.903799999999999670e+01	1.333499999999999887e-04	2.999999999999999889e-01	-5.589600000000000124e-03	-2.076000000000000154e-03	-2.427200000000000071e-04
1.049899999999999949e+02	1.333499999999999887e-04	2.999999999999999889e-01	-5.346799999999999643e-03	-1.887000000000000005e-03	-2.646500000000000089e-04
1.866899999999999977e+02	1.333499999999999887e-04	2.999999999999999889e-01	-5.135999999999999940e-03	-1.728200000000000049e-03	-2.805300000000000263e-04
3.319900000000000091e+02	1.333499999999999887e-04	2.999999999999999889e-01	-4.947499999999999641e-03	-1.635200000000000065e-03	-2.911899999999999818e-04
5.903799999999999955e+02	1.333499999999999887e-04	2.999999999999999889e-01	-4.780699999999999707e-03	-1.556099999999999931e-03	-2.986199999999999835e-04
1.049900000000000091e+03	1.333499999999999887e-04	2.999999999999999889e-01	-4.735900000000000352e-03	-1.488600000000000079e-03	-3.036900000000000146e-04
1.866900000000000091e+03	1.333499999999999887e-04	2.999999999999999889e-01	-4.718700000000000151e-03	-1.428599999999999922e-03	-3.062100000000000108e-04
3.319900000000000091e+03	1.333499999999999887e-04	2.999999999999999889e-01	-4.697400000000000013e-03	-1.376400000000000063e-03	-3.075999999999999958e-04
5.903800000000000182e+03	1.333499999999999887e-04	2.999999999999999889e-01	-4.672700000000000117e-03	-1.329399999999999896e-03	-3.073899999999999961e-04
1.000000000000000000e+00	1.333499999999999887e-04	3.499999999999999778e-01	-1.463000000000000064e-02	-7.648699999999999596e-03	-3.394100000000000155e-03
1.049900000000000055e+00	1.333499999999999887e-04	3.499999999999999778e-01	-1.390699999999999922e-02	-7.186099999999999953e-03	-3.351199999999999925e-03
1.866900000000000004e+00	1.333499999999999887e-04	3.499999999999999778e-01	-8.693400000000000433e-03	-3.878599999999999843e-03	-1.900199999999999893e-03
3.319900000000000073e+00	1.333499999999999887e-04	3.499999999999999778e-01	-7.442899999999999690e-03	-3.481499999999999786e-03	-6.601899999999999522e-04
5.903800000000000381e+00	1.333499999999999887e-04	3.499999999999999778e-01	-6.603999999999999627e-03	-3.063800000000000204e-03	1.041199999999999958e-05
1.049900000000000055e+01	1.333499999999999887e-04	3.499999999999999778e-01	-5.416400000000000034e-03	-2.924099999999999790e-03	-6.549300000000000466e-05
1.866900000000000048e+01	1.333499999999999887e-04	3.499999999999999778e-01	-5.473399999999999793e-03	-2.488699999999999940e-03	-1.253500000000000111e-04
3.319899999999999807e+01	1.333499999999999887e-04	3.499999999999999778e-01	-5.614799999999999652e-03	-2.290899999999999794e-03	-1.677500000000000117e-04
5.903799999999999670e+01	1.333499999999999887e-04	3.499999999999999778e-01	-5.678599999999999794e-03	-2.132300000000000167e-03	-1.991499999999999889e-04
1.049899999999999949e+02	1.333499999999999887e-04	3.499999999999999778e-01	-5.348799999999999909e-03	-1.898299999999999901e-03	-2.227800000000000049e-04
1.866899999999999977e+02	1.333499999999999887e-04	3.499999999999999778e-01	-5.135999999999999940e-03	-1.738699999999999924e-03	-2.403899999999999939e-04
3.319900000000000091e+02	1.333499999999999887e-04	3.499999999999999778e-01	-4.948700000000000321e-03	-1.645399999999999988e-03	-2.529000000000000215e-04
5.903799999999999955e+02	1.333499999999999887e-04	3.499999999999999778e-01	-4.782699999999999972e-03	-1.565900000000000061e-03	-2.621200000000000179e-04
1.049900000000000091e+03	1.333499999999999887e-04	3.499999999999999778e-01	-4.712499999999999675e-03	-1.496799999999999953e-03	-2.683499999999999905e-04
1.866900000000000091e+03	1.333499999999999887e-04	3.499999999999999778e-01	-4.695500000000000021e-03	-1.436299999999999947e-03	-2.723000000000000051e-04
3.319900000000000091e+03	1.333499999999999887e-04	3.499999999999999778e-01	-4.674799999999999789e-03	-1.382900000000000058e-03	-2.744199999999999916e-04
5.903800000000000182e+03	1.333499999999999887e-04	3.499999999999999778e-01	-4.651899999999999612e-03	-1.335400000000000042e-03	-2.753499999999999980e-04
1.000000000000000000e+00	1.333499999999999887e-04	4.000000000000000222e-01	-1.432399999999999993e-02	-7.704500000000000411e-03	-3.664300000000000109e-03
1.049900000000000055e+00	1.333499999999999887e-04	4.000000000000000222e-01	-1.361399999999999937e-02	-7.270399999999999779e-03	-3.262000000000000142e-03
1.866900000000000004e+00	1.333499999999999887e-04	4.000000000000000222e-01	-8.548200000000000590e-03	-3.993299999999999975e-03	-1.795900000000000014e-03
3.319900000000000073e+00	1.333499999999999887e-04	4.000000000000000222e-01	-7.355200000000000106e-03	-3.482400000000000079e-03	-5.489299999999999909e-04
5.903800000000000381e+00	1.333499999999999887e-04	4.000000000000000222e-01	-6.502100000000000241e-03	-3.093499999999999896e-03	6.064199999999999978e-05
1.049900000000000055e+01	1.333499999999999887e-04	4.000000000000000222e-01	-5.359599999999999954e-03	-2.871299999999999807e-03	-1.745300000000000044e-05
